country_code,country_name,year,population,net_migration,gdp_per_capita,life_expectancy,fertility_rate,region,income_level,capital,migration_rate,migration_type,pop_growth,gdp_category
GIB,Gibraltar,2022,37609,613.0,,83.517,1.895,Europe & Central Asia,High income,,16.299290063548618,Net Immigration,2.037549514352377,
GIB,Gibraltar,2023,38471,689.0,,83.553,1.888,Europe & Central Asia,High income,,17.909594239817004,Net Immigration,2.2920045733733962,
GIB,Gibraltar,2024,39329,598.0,,83.553,1.888,Europe & Central Asia,High income,,15.205064964784256,Net Immigration,2.2302513581659023,
GIN,Guinea,2016,12073030,-14189.0,711.996509782316,58.49,4.915,Sub-Saharan Africa,Lower middle income,Conakry,-1.1752642045948698,Net Emigration,,Low Income
GIN,Guinea,2017,12385659,-13718.0,833.598621691121,58.715,4.793,Sub-Saharan Africa,Lower middle income,Conakry,-1.107571264476117,Net Emigration,2.5894825077051875,Low Income
GIN,Guinea,2018,12704774,-9187.0,933.273615633705,59.043,4.669,Sub-Saharan Africa,Lower middle income,Conakry,-0.7231140042317951,Net Emigration,2.576487855833909,Low Income
GIN,Guinea,2019,13034346,-3240.0,1031.34146480732,59.379,4.576,Sub-Saharan Africa,Lower middle income,Conakry,-0.24857403662600333,Net Emigration,2.594079989144249,Lower Middle
GIN,Guinea,2020,13371183,-4365.0,1053.66097696415,59.35,4.489,Sub-Saharan Africa,Lower middle income,Conakry,-0.32644830304095007,Net Emigration,2.5842263202158433,Lower Middle
GIN,Guinea,2021,13710513,-4373.0,1244.96550477914,59.373,4.399,Sub-Saharan Africa,Lower middle income,Conakry,-0.31895232512452304,Net Emigration,2.537770966114228,Lower Middle
GIN,Guinea,2022,14055137,-3997.0,1416.59612011764,60.432,4.303,Sub-Saharan Africa,Lower middle income,Conakry,-0.28438000995650203,Net Emigration,2.5135748020515436,Lower Middle
GIN,Guinea,2023,14405468,-3997.0,1555.49375806861,60.74,4.217,Sub-Saharan Africa,Lower middle income,Conakry,-0.2774640851654386,Net Emigration,2.492547742508666,Lower Middle
GIN,Guinea,2024,14754785,-12024.0,1694.95375862193,60.74,4.217,Sub-Saharan Africa,Lower middle income,Conakry,-0.8149220744321249,Net Emigration,2.424891714729438,Lower Middle
GMB,"Gambia, The",2016,2283769,-3486.0,650.056501323611,63.386,4.809,Sub-Saharan Africa,Low income,Banjul,-1.5264240822955386,Net Emigration,,Low Income
GMB,"Gambia, The",2017,2342189,-3696.0,642.522641296331,63.708,4.614,Sub-Saharan Africa,Low income,Banjul,-1.5780109974045646,Net Emigration,2.5580520621831804,Low Income
GMB,"Gambia, The",2018,2399632,-3944.0,696.219806960615,64.034,4.42,Sub-Saharan Africa,Low income,Banjul,-1.643585349753629,Net Emigration,2.4525347869023273,Low Income
GMB,"Gambia, The",2019,2456844,-4186.0,738.186751987483,64.427,4.33,Sub-Saharan Africa,Low income,Banjul,-1.703811882235909,Net Emigration,2.384198910499613,Low Income
GMB,"Gambia, The",2020,2515733,-1949.0,720.335143352133,64.418,4.248,Sub-Saharan Africa,Low income,Banjul,-0.7747245037529817,Net Emigration,2.3969368832534643,Low Income
GMB,"Gambia, The",2021,2576010,-1949.0,781.890925169531,63.847,4.165,Sub-Saharan Africa,Low income,Banjul,-0.7565964417839992,Net Emigration,2.3960014834642607,Low Income
GMB,"Gambia, The",2022,2636470,-3000.0,836.244875868476,64.859,4.078,Sub-Saharan Africa,Low income,Banjul,-1.137885126703509,Net Emigration,2.34704057825863,Low Income
GMB,"Gambia, The",2023,2697845,-3000.0,883.024111719809,65.86,4.006,Sub-Saharan Africa,Low income,Banjul,-1.1119986507749704,Net Emigration,2.3279233217142536,Low Income
GMB,"Gambia, The",2024,2759988,-2989.0,871.340291776294,65.86,4.006,Sub-Saharan Africa,Low income,Banjul,-1.0829757230828538,Net Emigration,2.30343107183697,Low Income
GNB,Guinea-Bissau,2016,1831893,-1392.0,679.665386626818,60.619,4.519,Sub-Saharan Africa,Low income,Bissau,-0.7598697085473879,Net Emigration,,Low Income
GNB,Guinea-Bissau,2017,1877072,-1398.0,783.123186602022,61.148,4.347,Sub-Saharan Africa,Low income,Bissau,-0.7447769717943691,Net Emigration,2.4662466639699954,Low Income
GNB,Guinea-Bissau,2018,1922168,-1396.0,808.531613218504,61.652,4.241,Sub-Saharan Africa,Low income,Bissau,-0.7262632610677111,Net Emigration,2.4024651158826016,Low Income
GNB,Guinea-Bissau,2019,1967696,-1395.0,811.216425885129,62.161,4.153,Sub-Saharan Africa,Low income,Bissau,-0.7089509761670502,Net Emigration,2.368575483516522,Low Income
GNB,Guinea-Bissau,2020,2013255,-1394.0,846.915855715971,61.343,4.075,Sub-Saharan Africa,Low income,Bissau,-0.6924110457940003,Net Emigration,2.3153474927021245,Low Income
GNB,Guinea-Bissau,2021,2058841,-1395.0,926.780921081233,61.653,3.998,Sub-Saharan Africa,Low income,Bissau,-0.6775656789426673,Net Emigration,2.2642933955211886,Low Income
GNB,Guinea-Bissau,2022,2105529,-1400.0,883.199131457831,63.605,3.911,Sub-Saharan Africa,Low income,Bissau,-0.664916037727336,Net Emigration,2.2676836142276224,Low Income
GNB,Guinea-Bissau,2023,2153339,-1400.0,988.087886357022,64.085,3.836,Sub-Saharan Africa,Low income,Bissau,-0.6501530878324314,Net Emigration,2.2706882688388497,Low Income
GNB,Guinea-Bissau,2024,2201352,-1712.0,1007.74151728028,64.085,3.836,Sub-Saharan Africa,Low income,Bissau,-0.7777038837950495,Net Emigration,2.229700014721314,Lower Middle
GNQ,Equatorial Guinea,2016,1508186,17107.0,7453.19797948517,61.081,4.686,Sub-Saharan Africa,Upper middle income,Malabo,11.342765414875885,Net Immigration,,Upper Middle
GNQ,Equatorial Guinea,2017,1562396,16399.0,7809.10465655488,61.481,4.599,Sub-Saharan Africa,Upper middle income,Malabo,10.49605861766159,Net Immigration,3.5943842470358423,Upper Middle
GNQ,Equatorial Guinea,2018,1616422,15581.0,8102.47084834031,61.915,4.513,Sub-Saharan Africa,Upper middle income,Malabo,9.639190755879344,Net Immigration,3.457894157435115,Upper Middle
GNQ,Equatorial Guinea,2019,1670177,14695.0,6804.14923073888,62.297,4.429,Sub-Saharan Africa,Upper middle income,Malabo,8.79846866529715,Net Immigration,3.325554836546396,Upper Middle
GNQ,Equatorial Guinea,2020,1716468,0.0,5764.05502912947,62.141,4.346,Sub-Saharan Africa,Upper middle income,Malabo,0.0,Net Emigration,2.7716224088824015,Upper Middle
GNQ,Equatorial Guinea,2021,1758786,6493.0,6945.63069794539,62.447,4.266,Sub-Saharan Africa,Upper middle income,Malabo,3.691751014620312,Net Immigration,2.4654115311208757,Upper Middle
GNQ,Equatorial Guinea,2022,1803545,3997.0,7589.29964909381,63.355,4.17,Sub-Saharan Africa,Upper middle income,Malabo,2.2161908907180026,Net Immigration,2.544880389086557,Upper Middle
GNQ,Equatorial Guinea,2023,1847549,3997.0,6677.793435386,63.707,4.081,Sub-Saharan Africa,Upper middle income,Malabo,2.1634067621481217,Net Immigration,2.4398614950001285,Upper Middle
GNQ,Equatorial Guinea,2024,1892516,3891.0,6745.40013244916,63.707,4.081,Sub-Saharan Africa,Upper middle income,Malabo,2.0559931857907676,Net Immigration,2.4338732017391784,Upper Middle
GRC,Greece,2016,10775971,10484.0,17919.2426377048,81.3878048780488,1.38,Europe & Central Asia,High income,Athens,0.9729053650942453,Net Immigration,,Upper Middle
GRC,Greece,2017,10754679,10483.0,18631.9930129293,81.2878048780488,1.35,Europe & Central Asia,High income,Athens,0.9747385300853703,Net Immigration,-0.19758776262482902,Upper Middle
GRC,Greece,2018,10732882,17938.0,19873.4015238771,81.7878048780488,1.35,Europe & Central Asia,High income,Athens,1.6713125141970255,Net Immigration,-0.2026745754103887,Upper Middle
GRC,Greece,2019,10721582,36762.0,19335.3602002969,81.6390243902439,1.34,Europe & Central Asia,High income,Athens,3.428785043102781,Net Immigration,-0.10528393026215666,Upper Middle
GRC,Greece,2020,10698599,6353.0,17886.733165236,81.2878048780488,1.39,Europe & Central Asia,High income,Athens,0.5938160688142439,Net Immigration,-0.21436202232095747,Upper Middle
GRC,Greece,2021,10569207,-160277.0,20654.7001960815,80.0829268292683,1.43,Europe & Central Asia,High income,Athens,-15.164524642198794,Net Emigration,-1.2094293841651615,High Income
GRC,Greece,2022,10436882,-53997.0,20886.5243087629,80.7878048780488,1.32,Europe & Central Asia,High income,Athens,-5.173671600387932,Net Emigration,-1.2519860761549984,High Income
GRC,Greece,2023,10407351,-159430.0,23343.7103964562,81.5365853658537,1.32,Europe & Central Asia,High income,Athens,-15.318979824933358,Net Emigration,-0.282948489788426,High Income
GRC,Greece,2024,10405134,-122772.0,24626.1481858973,81.5365853658537,1.32,Europe & Central Asia,High income,Athens,-11.799175291735793,Net Emigration,-0.02130225068800451,High Income
GRD,Grenada,2016,115130,-181.0,9221.23461079424,75.01,1.616,Latin America & Caribbean,Upper middle income,Saint George's,-1.5721358464344655,Net Emigration,,Upper Middle
GRD,Grenada,2017,115438,-181.0,9751.42661155932,74.977,1.438,Latin America & Caribbean,Upper middle income,Saint George's,-1.5679412325230861,Net Emigration,0.2675236688960414,Upper Middle
GRD,Grenada,2018,115691,-181.0,10083.021279225,74.957,1.53,Latin America & Caribbean,Upper middle income,Saint George's,-1.564512364833911,Net Emigration,0.21916526620351373,Upper Middle
GRD,Grenada,2019,115981,-181.0,10462.7929159533,74.971,1.542,Latin America & Caribbean,Upper middle income,Saint George's,-1.5606004431760374,Net Emigration,0.2506677269623392,Upper Middle
GRD,Grenada,2020,116341,0.0,8968.55890108484,75.019,1.532,Latin America & Caribbean,Upper middle income,Saint George's,0.0,Net Emigration,0.31039566825601383,Upper Middle
GRD,Grenada,2021,116688,-69.0,9617.28902905373,74.522,1.517,Latin America & Caribbean,Upper middle income,Saint George's,-0.5913204442616208,Net Emigration,0.29826114611357646,Upper Middle
GRD,Grenada,2022,116913,-190.0,10469.3867012856,75.151,1.502,Latin America & Caribbean,Upper middle income,Saint George's,-1.6251400614131877,Net Emigration,0.19282188399836198,Upper Middle
GRD,Grenada,2023,117081,-190.0,11414.4781691181,75.205,1.487,Latin America & Caribbean,Upper middle income,Saint George's,-1.6228081413722124,Net Emigration,0.14369659490389708,Upper Middle
GRD,Grenada,2024,117207,-192.0,11705.0902976658,75.205,1.487,Latin America & Caribbean,Upper middle income,Saint George's,-1.6381274155980445,Net Emigration,0.10761780305941215,Upper Middle
GRL,Greenland,2016,56186,-342.0,48181.7453541266,71.8385365853659,2.0,Europe & Central Asia,High income,Nuuk,-6.086925568646994,Net Emigration,,High Income
GRL,Greenland,2017,56172,-350.0,50765.7494665372,71.9321951219512,2.09,Europe & Central Asia,High income,Nuuk,-6.230862351349427,Net Emigration,-0.024917239169897076,High Income
GRL,Greenland,2018,56023,-330.0,54545.135857765,71.9675609756098,2.0,Europe & Central Asia,High income,Nuuk,-5.890437855880621,Net Emigration,-0.26525671152887176,High Income
GRL,Greenland,2019,56225,-308.0,53309.2035905065,71.9443902439024,2.08,Europe & Central Asia,High income,Nuuk,-5.477990217874611,Net Emigration,0.36056619602662376,High Income
GRL,Greenland,2020,56367,-328.0,54812.6661771023,71.8507317073171,2.019,Europe & Central Asia,High income,Nuuk,-5.819007575354374,Net Emigration,0.2525566918630595,High Income
GRL,Greenland,2021,56653,-324.0,58135.9939910203,71.8139024390244,1.82,Europe & Central Asia,High income,Nuuk,-5.719026353414646,Net Emigration,0.5073890751680965,High Income
GRL,Greenland,2022,56661,-323.0,55635.0006491223,71.5404878048781,1.818,Europe & Central Asia,High income,Nuuk,-5.7005700570057005,Net Emigration,0.014121052724491712,High Income
GRL,Greenland,2023,56865,-318.0,58498.9707973609,71.549756097561,1.769,Europe & Central Asia,High income,Nuuk,-5.592192033764178,Net Emigration,0.36003600360035026,High Income
GRL,Greenland,2024,56836,-284.0,58498.9707973609,71.549756097561,1.769,Europe & Central Asia,High income,Nuuk,-4.996832993173341,Net Emigration,-0.05099797766640046,High Income
GTM,Guatemala,2016,16268760,-30980.0,4060.13784737643,71.215,2.973,Latin America & Caribbean,Upper middle income,Guatemala City,-1.9042631399074053,Net Emigration,,Lower Middle
GTM,Guatemala,2017,16567357,-42779.0,4324.99768915601,71.583,2.857,Latin America & Caribbean,Upper middle income,Guatemala City,-2.582125803168242,Net Emigration,1.8354011000223824,Lower Middle
GTM,Guatemala,2018,16845685,-56487.0,4352.94593289707,71.496,2.743,Latin America & Caribbean,Upper middle income,Guatemala City,-3.353202912199771,Net Emigration,1.679978285009498,Lower Middle
GTM,Guatemala,2019,17103803,-57746.0,4511.99839552697,71.639,2.593,Latin America & Caribbean,Upper middle income,Guatemala City,-3.3762082035205854,Net Emigration,1.532249950061404,Lower Middle
GTM,Guatemala,2020,17357325,-23927.0,4477.61785000665,69.971,2.47,Latin America & Caribbean,Upper middle income,Guatemala City,-1.3784958223689423,Net Emigration,1.4822551452446042,Lower Middle
GTM,Guatemala,2021,17598650,-29908.0,4912.62240414681,67.858,2.388,Latin America & Caribbean,Upper middle income,Guatemala City,-1.6994485372457546,Net Emigration,1.3903352043013628,Lower Middle
GTM,Guatemala,2022,17847877,-8463.0,5358.70156997677,71.206,2.343,Latin America & Caribbean,Upper middle income,Guatemala City,-0.4741740432209388,Net Emigration,1.4161711267625554,Upper Middle
GTM,Guatemala,2023,18124838,-8940.0,5758.32760847852,72.602,2.311,Latin America & Caribbean,Upper middle income,Guatemala City,-0.49324578790718016,Net Emigration,1.5517868035509252,Upper Middle
GTM,Guatemala,2024,18406359,-7725.0,6150.02571438505,72.602,2.311,Latin America & Caribbean,Upper middle income,Guatemala City,-0.41969191190935695,Net Emigration,1.5532331930359966,Upper Middle
GUM,Guam,2016,164233,-3212.0,35930.6594898711,76.449,3.171,East Asia & Pacific,High income,Agana,-19.55757977994678,Net Emigration,,High Income
GUM,Guam,2017,163490,-3121.0,36779.0078903909,76.463,3.088,East Asia & Pacific,High income,Agana,-19.089852590372498,Net Emigration,-0.4524060328922941,High Income
GUM,Guam,2018,162679,-3021.0,37195.9503070464,76.561,2.995,East Asia & Pacific,High income,Agana,-18.570313316408388,Net Emigration,-0.4960548045752078,High Income
GUM,Guam,2019,161808,-2967.0,39274.9431424899,76.645,2.938,East Asia & Pacific,High income,Agana,-18.336547018688815,Net Emigration,-0.5354102250444082,High Income
GUM,Guam,2020,162158,-244.0,36482.9363953675,75.529,2.895,East Asia & Pacific,High income,Agana,-1.504705287435711,Net Emigration,0.21630574508058054,High Income
GUM,Guam,2021,163730,-244.0,38074.8793745801,75.434,2.856,East Asia & Pacific,High income,Agana,-1.4902583521651498,Net Emigration,0.9694248819053009,High Income
GUM,Guam,2022,165180,-500.0,41833.1517132825,77.102,2.819,East Asia & Pacific,High income,Agana,-3.0270008475602372,Net Emigration,0.8856043486227261,High Income
GUM,Guam,2023,166506,-500.0,41833.1517132825,77.209,2.781,East Asia & Pacific,High income,Agana,-3.002894790578117,Net Emigration,0.8027606247729802,High Income
GUM,Guam,2024,167777,-504.0,41833.1517132825,77.209,2.781,East Asia & Pacific,High income,Agana,-3.003987435703344,Net Emigration,0.7633358557649572,High Income
GUY,Guyana,2016,763548,-6309.0,5870.87823759835,68.069,2.634,Latin America & Caribbean,High income,Georgetown,-8.262741831554795,Net Emigration,,Upper Middle
GUY,Guyana,2017,768479,-6107.0,6178.6650437298,68.543,2.593,Latin America & Caribbean,High income,Georgetown,-7.946866472603675,Net Emigration,0.6458009188682334,Upper Middle
GUY,Guyana,2018,791556,30213.0,6048.38697180418,68.829,2.553,Latin America & Caribbean,High income,Georgetown,38.16912511559511,Net Immigration,3.002944777931482,Upper Middle
GUY,Guyana,2019,807665,-20603.0,6405.82443444562,69.067,2.521,Latin America & Caribbean,High income,Georgetown,-25.50933864906861,Net Emigration,2.035105538963755,Upper Middle
GUY,Guyana,2020,807481,-1743.0,6775.70939096303,67.751,2.491,Latin America & Caribbean,High income,Georgetown,-2.158564721646701,Net Emigration,-0.02278172262014655,Upper Middle
GUY,Guyana,2021,815482,-689.0,9860.87014834386,64.323,2.462,Latin America & Caribbean,High income,Georgetown,-0.8448990903539257,Net Emigration,0.9908592276474559,Upper Middle
GUY,Guyana,2022,821637,-6161.0,17913.4928066879,69.888,2.437,Latin America & Caribbean,High income,Georgetown,-7.498445177128099,Net Emigration,0.7547683455919385,Upper Middle
GUY,Guyana,2023,826353,-6161.0,20473.7002190617,70.18,2.412,Latin America & Caribbean,High income,Georgetown,-7.455651519386993,Net Emigration,0.5739760989341924,High Income
GUY,Guyana,2024,831087,-5407.0,29675.2443873316,70.18,2.412,Latin America & Caribbean,High income,Georgetown,-6.505937404868564,Net Emigration,0.5728786608144354,High Income
HKG,"Hong Kong SAR, China",2016,7336600,10262.0,43734.1980702999,84.2114634146342,1.205,East Asia & Pacific,High income,,1.398740561022817,Net Immigration,,High Income
HKG,"Hong Kong SAR, China",2017,7393200,7963.0,46160.429791493,84.6956097560976,1.128,East Asia & Pacific,High income,,1.077070821836282,Net Immigration,0.7714745249843169,High Income
HKG,"Hong Kong SAR, China",2018,7452600,-1225.0,48537.5668888343,84.869756097561,1.08,East Asia & Pacific,High income,,-0.16437216541878003,Net Emigration,0.8034409998376901,High Income
HKG,"Hong Kong SAR, China",2019,7507900,-7170.0,48359.0011950597,85.1558536585366,1.064,East Asia & Pacific,High income,,-0.9549940729098683,Net Emigration,0.7420229181761995,High Income
HKG,"Hong Kong SAR, China",2020,7481000,-1800.0,46109.2299946609,85.4963414634146,0.883,East Asia & Pacific,High income,,-0.24060954417858574,Net Emigration,-0.35828926863703536,High Income
HKG,"Hong Kong SAR, China",2021,7413100,-3427.0,49770.5642374739,85.5326829268293,0.772,East Asia & Pacific,High income,,-0.46228973034223203,Net Emigration,-0.9076326694292258,High Income
HKG,"Hong Kong SAR, China",2022,7346100,-3427.0,48825.8441873536,83.6609756097561,0.701,East Asia & Pacific,High income,,-0.4665060372170267,Net Emigration,-0.9038054255304795,High Income
